A-大东门立交桥,30.540211,114.318683
B-中国建设银行省直支行,30.534075,114.331171
C-武珞路丁字桥公交车站,30.532638,114.33455
D-江天大厦,30.529381,114.343828
E-广州军区武汉总医院,30.526465,114.353232
F-中三路隧道,30.53277,114.316829
G-湖北省实验幼儿园,30.531093,114.323862
H-中南路街丁字桥社区,30.529859,114.333585
I-梅家山立交,30.524845,114.313342
J-武铁电务公司晒湖小区,30.52046,114.319533
K-同济堂雄楚大道店,30.518276,114.32803
L-楚灶王大酒店雄楚大街总店,30.515647,114.335905
M-武汉理工大学国防教育研究所,30.511157,114.34154
N-中商平价超市(雄楚购物广场）,30.510027,114.349627
